(-1.5, -2.31, 1.9100000000000001)
(-1.56, -2.7600000000000002, 0.09)
(-2.4, -2.68, -1.42)
(-2.8000000000000003, -1.6600000000000001, -0.48)
(-2.63, -0.64, 0.86)
(-2.29, -0.02, -1.17)
(-2.57, 0.5, -0.76)
(-2.4, 1.35, -1.93)
(-1.77, 1.81, -0.22)
(-1.8800000000000001, 2.23, -2.34)
(-0.96, 2.8000000000000003, -2.93)
(0.11, 3.6, -0.76)
(0.5700000000000001, 2.86, 0.5)
(1.9000000000000001, 1.61, 2.17)
(1.6600000000000001, 0.71, 2.86)
(0.75, -2.73, 0.79)
(0.38, -1.55, -1.04)
(-0.12, -2.14, -1.7)
(-0.36, -1.05, -0.49)
(-0.14, -0.5, 0.45)
(-0.13, -0.25, 0.38)
(-0.27, -0.17, -1.12)
(-0.2, -0.22, -0.22)
(-0.13, 0.11, -0.38)
(-0.13, 0.0, -0.26)
(-0.17, 0.12, -0.02)
(-0.06, -0.15, -0.19)
(-0.22, -0.49, -0.43)
(-0.23, -0.59, -0.14)
(-0.19, -0.55, -0.6900000000000001)
(0.11, -1.97, -1.05)
(0.2, -2.35, -0.9)
(0.47000000000000003, -2.04, 1.01)
(0.8200000000000001, -0.73, 1.1500000000000001)
(0.88, 0.13, -0.8)
(0.11, 0.9, -1.74)
(0.02, 2.65, -0.47000000000000003)
(-0.24, 3.5, -0.28)
(-0.89, 2.85, -0.46)
(-1.49, 1.96, 1.3800000000000001)
(-1.37, 2.16, -1.27)
(-2.17, 2.14, -1.11)
(-3.09, 1.06, -0.54)
(-3.5300000000000002, 0.29, -1.07)
(-3.61, -0.04, -2.02)
(-3.0500000000000003, -2.64, 0.62)
(-2.91, -3.17, -1.11)
(-2.16, -2.96, -1.84)
(-0.8, -3.52, 0.47000000000000003)
(0.28, -3.98, 0.38)
(1.05, -2.62, 2.69)
(1.74, -1.93, 3.16)
(1.11, 0.42, -0.89)
(0.78, 1.8800000000000001, 0.8200000000000001)
(0.38, 0.65, -0.39)
(-0.58, 0.9, 0.79)
(-0.54, 1.02, -1.99)
(0.08, 0.55, -0.52)
(0.02, 0.3, -0.61)
(-0.16, -0.04, -0.47000000000000003)
(-0.06, -0.04, -0.22)
(0.0, -0.03, -0.5700000000000001)
(-0.06, 0.07, 0.31)
(-0.06, -0.31, 0.0)
(-0.11, -0.09, -0.6900000000000001)
(-0.18, 0.06, 0.22)
(-0.04, 0.08, -0.61)
(-0.01, 0.6, -0.5700000000000001)
(0.03, 1.05, -0.72)
(0.25, 1.6300000000000001, -0.5700000000000001)
(0.31, 1.53, 0.05)
(0.27, 0.72, -0.35000000000000003)
(0.67, -0.5700000000000001, 0.39)
(0.43, -1.55, -0.32)
(0.45, -2.89, 0.96)
(0.06, -2.5300000000000002, 2.32)
(-0.79, -2.98, 2.14)
(-2.04, -3.37, 0.52)
(-2.5, -2.35, -0.27)
(-2.79, -2.1, -0.81)
(-3.17, -1.34, -0.97)
(-3.23, -1.31, -0.9500000000000001)
(-3.17, 0.08, -0.54)
(-3.3200000000000003, 0.91, -0.91)
(-3.0700000000000003, 2.09, -0.07)
(-2.2600000000000002, 3.15, -2.08)
(-1.09, 3.79, -1.2)
(0.3, 3.77, -0.59)
(1.71, 2.22, 0.44)
(2.32, 0.74, 0.22)
(1.36, 0.8200000000000001, 0.61)
(0.62, -0.96, 1.05)
(0.45, -2.34, -0.47000000000000003)
(0.35000000000000003, -0.74, 0.0)
(-0.39, -1.1300000000000001, -1.8800000000000001)
(-0.28, -1.2, -0.77)
(-0.22, -0.45, -0.15)
(-0.16, -0.17, -0.23)
(-0.11, -0.15, -0.74)
(-0.12, -0.14, -0.51)
(-0.12, -0.07, 0.17)
(-0.18, -0.22, -0.5700000000000001)
(-0.1, -0.31, -0.66)
(-0.08, -0.33, -0.02)
(0.01, -0.35000000000000003, -0.85)
(0.14, -0.2, -0.88)
(0.39, -0.3, -0.61)
(1.6500000000000001, 0.1, -0.71)
(2.36, 0.14, 0.61)
(2.62, -0.23, -2.19)
(1.6600000000000001, 0.22, 0.5700000000000001)
(0.21, 0.63, 2.27)
(-1.49, 0.15, 0.47000000000000003)
(-2.23, 0.14, 0.9500000000000001)
(-2.43, -0.15, 0.3)
(-1.92, -1.12, -0.91)
(-1.58, -0.27, -1.16)
(-2.11, 0.27, 0.13)
(-1.54, -0.26, -0.05)
(-2.22, -0.17, 0.48)
(-1.42, -0.65, -0.24)
(-1.68, -0.5700000000000001, -3.35)
(-0.59, 0.3, 1.01)
(0.06, -0.7000000000000001, 0.56)
(0.5700000000000001, 0.09, -2.02)
(1.93, -0.33, -0.42)
(2.45, -0.55, -0.55)
(2.31, 0.23, 0.15)
(0.54, -0.28, -0.31)
(-0.34, 0.31, -0.29)
(-0.25, -0.32, 0.71)
(-0.3, -0.17, -0.84)
(-0.19, -0.45, -0.52)
(-0.19, -0.33, 0.01)
(-0.17, -0.19, 0.04)
(-0.18, -0.15, -0.39)
(-0.22, -0.28, -0.85)
(-0.22, -0.13, 0.3)
(-0.22, -0.29, -0.11)
(-0.15, -0.12, -0.79)
(0.03, -0.08, -0.6)
(0.02, -0.15, 0.23)
(0.32, -0.12, -0.8300000000000001)
(0.53, -0.14, -0.66)
(1.67, -0.08, 0.62)
(2.27, 0.01, 2.13)
(1.97, -0.52, -0.47000000000000003)
(0.47000000000000003, -1.05, -1.58)
(-0.97, -0.04, -0.66)
(-1.8, 0.21, -1.2)
(-2.34, -0.08, -0.85)
(-2.1, -0.15, -0.09)
(-1.6400000000000001, -0.4, -0.04)
(-1.51, 0.17, -0.17)
(-2.06, 0.13, 0.08)
(-1.96, -0.1, 0.66)
(-2.13, -0.44, 0.18)
(-1.68, -0.47000000000000003, -1.48)
(-1.17, -0.63, -1.71)
(-0.39, -0.62, -0.15)
(0.43, -0.64, -0.35000000000000003)
(1.4000000000000001, -0.09, -1.04)
(1.97, -0.47000000000000003, -0.41000000000000003)
(1.98, -0.43, 0.18)
(1.71, 0.44, -1.44)
(0.36, -0.09, -0.63)
(-0.32, 0.02, -0.62)
(-0.05, -0.11, -0.38)
(-0.01, -0.15, -0.81)
(0.0, -0.13, -0.18)
(-0.02, -0.12, -0.27)
(-0.01, -0.06, -0.18)
(-0.05, -0.06, -0.4)
(0.01, -0.15, -0.13)
(-0.07, -0.32, -0.53)
(0.0, -0.18, -0.73)
(0.1, 0.02, -0.55)
(0.2, -0.15, -0.46)
(0.55, -0.42, -0.75)
(1.32, 0.05, -0.77)
(1.86, 0.21, 2.11)
(2.41, -0.46, -1.4000000000000001)
(2.18, -1.27, -2.21)
(0.4, -0.98, 0.05)
(-1.44, -0.43, -1.31)
(-1.99, 0.15, -0.72)
(-2.14, -0.43, 1.34)
(-1.69, -0.07, -0.65)
(-1.45, 0.33, 0.08)
(-1.56, 0.17, 0.25)
(-1.94, -0.68, 0.2)
(-1.9000000000000001, -0.09, -0.36)
(-2.06, -0.48, -0.85)
(-1.2, 0.17, -1.93)
(-0.34, -0.27, 0.06)
(-0.29, -0.02, 0.6)
(0.7000000000000001, 0.48, -1.67)
(1.86, -0.03, 1.5)
(1.94, -0.02, 0.6)
(1.3800000000000001, 0.03, -1.9000000000000001)
(1.7, 0.55, -1.6400000000000001)
(0.54, -0.47000000000000003, -0.08)
(-0.15, 0.18, -0.76)
(-0.16, -0.06, 0.3)
(0.12, 0.2, -0.2)
(0.09, 0.1, -0.6900000000000001)
(0.01, -0.26, 0.19)
(0.06, -0.2, 0.1)
(0.01, -0.23, -0.43)
(-0.06, -0.27, -0.33)
(0.06, -0.15, -0.93)
(-0.03, 0.02, -0.01)
(0.05, -0.12, -0.54)
(0.01, -0.04, -0.74)
(0.18, -0.24, -0.6900000000000001)
(0.48, -0.19, -1.05)
(0.37, 0.0, -0.98)
(0.5700000000000001, 0.29, -0.56)
(1.51, -0.32, 0.48)
(2.12, -0.11, 0.26)
(1.87, -0.32, -0.02)
(0.06, 0.19, -1.52)
(-1.18, -1.44, -1.53)
(-1.84, -1.77, -3.02)
(-2.48, -0.16, 0.09)
(-2.31, 0.28, -0.35000000000000003)
(-1.8900000000000001, -0.18, 0.45)
(-1.97, -0.19, 0.47000000000000003)
(-2.07, -0.19, 0.3)
(-2.67, -0.12, -0.47000000000000003)
(-1.94, -0.8, -0.15)
(-1.24, -0.14, -0.65)
(-0.08, -0.43, -0.84)
(0.65, 0.33, -1.75)
(0.72, 0.41000000000000003, -0.66)
(2.0300000000000002, 0.03, 0.06)
(2.37, -1.16, 1.77)
(1.79, -1.48, -0.4)
(0.72, 0.18, -1.73)
(-0.33, 0.08, 0.44)
(-0.12, -0.04, 0.93)
(-0.13, -0.01, -0.26)
(-0.27, -0.02, -0.59)
(-0.25, -0.24, -0.77)
(-0.09, -0.28, -0.98)
(-0.15, 0.0, -0.2)
(-0.11, 0.07, -0.12)
(-0.1, 0.06, -0.02)
(-0.15, -0.19, -0.5700000000000001)
(-0.17, -0.13, -0.92)
(-0.16, 0.05, -0.29)
(-0.08, 0.23, -0.61)
(-0.04, -0.04, -0.42)
(0.04, -1.08, -0.97)
(0.17, -1.93, -0.54)
(0.54, -2.22, -0.3)
(0.53, -1.47, -0.06)
(0.45, 0.18, -0.33)
(0.52, 1.58, 1.04)
(0.42, 2.0300000000000002, 1.86)
(0.26, 3.14, 2.07)
(-0.55, 3.42, -0.72)
(-1.61, 3.0100000000000002, -0.93)
(-2.36, 2.94, 0.38)
(-1.6500000000000001, 1.95, -1.1500000000000001)
(-2.08, 1.6400000000000001, -1.21)
(-2.24, 0.61, -0.14)
(-2.19, 0.16, -1.48)
(-2.2800000000000002, -0.67, -1.06)
(-2.34, -1.35, 0.88)
(-2.23, -1.79, -0.8300000000000001)
(-1.87, -2.38, -0.81)
(-1.22, -2.33, 0.64)
(-0.53, -2.13, -0.32)
(0.99, -1.4000000000000001, -2.18)
(1.83, -1.04, 4.41)
(1.71, -0.68, 2.79)
(0.93, 1.6300000000000001, -1.6300000000000001)
(0.76, 1.25, -1.23)
(0.15, 1.53, -1.08)
(-0.01, 0.99, 0.56)
(0.04, 0.26, -0.43)
(-0.1, -0.27, -0.14)
(-0.12, 0.18, -0.87)
(0.02, 0.35000000000000003, -0.8300000000000001)
(-0.05, 0.24, -0.89)
(-0.09, 0.12, 0.15)
(0.03, 0.14, 0.0)
(0.04, 0.15, 0.07)
(-0.08, -0.14, -0.29)
(-0.04, 0.05, -1.1)
(0.03, 0.28, -0.8)
(0.0, 0.62, -0.37)
(-0.03, 1.04, 0.08)
(0.2, 1.45, -0.47000000000000003)
(0.41000000000000003, 1.93, -0.98)
(0.33, 1.2, -0.13)
(0.66, -0.06, 0.9400000000000001)
(0.52, -1.28, -0.01)
(0.2, -1.12, 1.01)
(0.23, -1.84, 0.14)
(-0.09, -2.5100000000000002, 0.38)
(-0.88, -2.2800000000000002, -0.39)
(-1.31, -1.85, 1.62)
(-1.92, -1.92, -0.16)
(-2.06, -1.87, -0.46)
(-2.5, -1.34, 0.13)
(-2.5500000000000003, -0.79, -0.54)
(-2.4, 0.06, -1.05)
(-2.02, 1.02, -0.79)
(-1.85, 1.36, -2.06)
(-1.23, 2.13, -0.31)
(-0.8200000000000001, 3.58, -1.4000000000000001)
(-0.22, 2.88, -0.97)
(0.81, 2.06, -0.51)
(1.1, 3.9, 1.9000000000000001)
(1.67, 2.44, 1.08)
(1.76, 0.87, -0.54)
(1.33, -0.58, 1.33)
(1.03, -2.0300000000000002, -0.8200000000000001)
(0.63, -1.78, -0.55)
(0.36, -0.93, -0.56)
(0.39, -0.59, 0.17)
(0.24, -0.12, 1.0)
(0.23, 0.11, 0.08)
(0.43, 0.02, -0.58)
(0.26, 0.17, -0.12)
(0.18, -0.24, -0.28)
(0.34, 0.08, -0.55)
(0.33, 0.18, -0.73)
(0.3, 0.2, 0.21)
(0.37, 0.02, -0.53)
(0.4, -0.03, -0.29)
(0.99, 0.06, -0.84)
(1.44, -0.21, -0.72)
(1.68, 0.35000000000000003, 1.51)
(1.8800000000000001, 0.53, 0.09)
(1.27, 0.78, -1.1)
(0.15, -0.56, -0.53)
(-0.6, -0.6, -0.66)
(-1.57, -1.55, -1.76)
(-1.6500000000000001, 0.17, -0.11)
(-1.94, -0.05, -0.14)
(-1.73, -0.25, 0.15)
(-1.53, 0.49, 0.06)
(-1.98, 0.5, 0.6)
(-1.55, 0.03, -0.89)
(-1.47, 0.34, 0.02)
(-1.57, -0.23, -1.04)
(-1.1400000000000001, -0.45, -1.34)
(-0.44, -0.29, -1.04)
(0.09, -0.42, -0.54)
(0.48, 0.15, -0.25)
(1.21, -0.24, -0.9)
(1.71, -0.22, 1.54)
(1.6, 0.24, 0.96)
(1.09, 0.17, -0.36)
(0.61, 0.41000000000000003, -1.4000000000000001)
(0.2, 0.09, -0.59)
(-0.24, 0.24, -1.31)
(-0.04, 0.02, -1.41)
(-0.07, 0.06, -0.22)
(0.0, -0.28, 0.05)
(0.01, 0.0, -0.74)
(-0.09, 0.0, -0.19)
(0.03, 0.02, -0.28)
(-0.05, 0.05, -0.13)
(-0.12, 0.04, -0.49)
(-0.08, 0.46, -0.64)
(0.06, 0.61, -0.5)
(0.0, 1.04, -0.73)
(0.1, 1.11, -0.28)
(0.26, 1.1300000000000001, -0.2)
(0.78, 0.15, -0.96)
(1.09, 0.21, 0.79)
(0.86, -1.59, 1.33)
(0.29, -2.85, 1.1)
(-0.89, -3.7600000000000002, 0.13)
(-1.16, -3.91, 0.01)
(-2.02, -2.7600000000000002, 0.56)
(-2.22, -3.1, 0.28)
(-2.64, -2.25, -0.91)
(-2.62, -1.6600000000000001, 0.15)
(-2.97, -1.37, -0.08)
(-3.0, -0.02, -0.76)
(-2.5500000000000003, 0.2, -1.2)
(-2.12, 1.4000000000000001, -0.77)
(-1.6500000000000001, 2.63, -1.27)
(-0.71, 3.11, -1.3)
(0.45, 1.78, -1.27)
(0.81, 1.86, -1.35)
(1.57, 2.24, 1.21)
(2.27, 1.37, -0.56)
(1.6500000000000001, -1.29, -0.58)
(0.8300000000000001, -3.0300000000000002, 2.25)
(0.32, -1.8800000000000001, -1.22)
(0.29, -2.12, -0.68)
(0.16, -1.1400000000000001, -0.7000000000000001)
(0.18, -0.86, 0.22)
(0.14, -0.07, -0.63)
(0.15, -0.66, 0.52)
(0.12, -0.75, -0.72)
(-0.04, -0.58, 0.15)
(0.2, -0.61, -0.41000000000000003)
(0.14, -0.64, -0.7000000000000001)
(0.16, -0.59, -0.05)
(0.28, -0.55, -0.31)
(0.44, -0.53, -0.19)
(0.85, -0.55, -0.66)
(1.46, -0.66, 0.44)
(2.08, 0.2, 0.9)
(2.4, -0.62, -3.0500000000000003)
(1.86, -0.86, -1.77)
(-0.4, -0.8200000000000001, 1.23)
(-1.94, 0.34, -0.01)
(-2.61, -0.81, -0.41000000000000003)
(-2.27, -0.54, -0.23)
(-1.54, -0.48, -0.6900000000000001)
(-1.54, -0.34, 0.17)
(-1.94, -0.33, -0.1)
(-1.98, -0.16, -1.01)
(-1.62, -0.25, -1.1500000000000001)
(-0.89, 0.08, -0.19)
(-0.62, -0.41000000000000003, -0.53)
(0.18, -0.33, -0.55)
(0.24, -1.1300000000000001, -0.99)
(0.16, 0.11, -0.76)
(0.92, -0.45, -1.22)
(2.14, 0.46, 0.9500000000000001)
(2.39, -1.09, -0.8200000000000001)
(1.03, -0.67, 0.8200000000000001)
(-0.07, -0.52, -1.47)
(-0.32, -0.31, -0.5)
(0.09, -0.4, 1.18)
(-0.08, -0.91, -0.5)
(-0.18, -0.73, -0.16)
(0.03, -0.48, -0.3)
(-0.01, -0.39, -0.29)
(-0.04, -0.41000000000000003, 0.08)
(0.05, -0.27, -0.26)
(-0.05, -0.3, 0.0)
(-0.04, -0.2, -0.12)
(0.21, -0.27, -1.22)
(0.49, -0.47000000000000003, -1.08)
(0.35000000000000003, -0.31, 0.06)
(1.06, -0.31, -0.09)
(2.06, -0.33, 0.68)
(2.2800000000000002, -0.65, -1.3800000000000001)
(1.45, -1.18, -1.81)
(-0.43, -1.31, -1.76)
(-1.87, -0.58, -2.05)
(-2.27, -0.55, 0.59)
(-2.1, -0.86, 0.8)
(-1.6300000000000001, -0.49, -0.92)
(-1.73, -0.32, -0.38)
(-1.56, 0.17, 0.17)
(-1.0, -0.52, -0.39)
(-1.47, -0.52, 0.4)
(-1.9100000000000001, -0.09, -0.05)
(-1.68, -0.11, 0.34)
(-0.84, 0.28, -0.16)
(0.07, 0.29, -0.02)
(0.08, 0.81, -0.6)
(0.86, -0.62, -1.87)
(2.2600000000000002, -1.45, 0.7000000000000001)
(2.21, -0.65, 2.77)
(1.78, 0.12, 0.88)
(0.14, -0.04, -1.3900000000000001)
(-0.3, -0.44, -0.56)
(-0.19, -0.28, -0.65)
(-0.13, -0.24, 0.19)
(-0.03, -0.12, 0.12)
(-0.26, -0.51, -0.05)
(-0.09, -0.4, -0.87)
(-0.22, -0.46, -0.98)
(-0.17, -0.4, -0.04)
(-0.12, -0.41000000000000003, -0.27)
(0.0, -0.36, -0.9)
(-0.09, -0.29, -0.54)
(0.13, -0.4, 0.02)
(0.33, -0.38, -0.4)
(0.76, -0.24, -0.78)
(1.62, -0.17, -0.08)
(2.15, 0.29, 0.65)
(2.05, 0.41000000000000003, -1.12)
(0.39, -0.9, -2.7600000000000002)
(-0.98, -2.5500000000000003, -2.57)
(-1.8, -0.6, -2.04)
(-2.09, -0.2, 1.1400000000000001)
(-2.49, -0.4, 0.44)
(-2.1, 0.15, -0.66)
(-2.0300000000000002, -0.32, -0.48)
(-2.0100000000000002, -0.26, 0.25)
(-2.52, -0.41000000000000003, 0.36)
(-2.4, -0.3, -1.1500000000000001)
(-1.43, 0.47000000000000003, -0.91)
(0.16, 0.02, -0.31)
(0.91, -0.87, 0.42)
(1.05, -0.78, 0.6)
(1.8800000000000001, 0.71, 1.9000000000000001)
(1.22, 0.13, -0.9)
(1.81, -1.34, -1.57)
(0.63, -0.33, 2.21)
(-0.11, 0.03, 0.33)
(-0.26, -0.51, -0.5)
(-0.18, -0.19, -0.55)
(-0.06, -0.08, 0.02)
(-0.21, -0.46, -0.71)
(-0.23, -0.14, -0.52)
(-0.1, -0.19, -0.64)
(-0.17, -0.26, -0.58)
(-0.06, -0.18, -0.63)
(-0.2, -0.17, -0.2)
(-0.13, -0.18, 0.07)
(0.13, -0.2, -0.7000000000000001)
(0.49, -0.29, -0.9500000000000001)
(0.8200000000000001, 0.23, 0.11)
(1.57, -0.03, 0.89)
(1.77, -0.02, 0.5700000000000001)
(1.67, 0.02, -2.77)
(0.37, -0.79, -1.24)
(-0.92, -0.22, -0.51)
(-1.87, 0.4, -1.8)
(-2.2600000000000002, 0.09, -0.01)
(-2.0300000000000002, -0.64, -0.03)
(-1.87, 0.05, -0.32)
(-1.83, 0.23, -0.08)
(-2.0300000000000002, -0.42, 0.44)
(-1.9000000000000001, -0.05, -0.22)
(-2.48, -0.12, -1.4000000000000001)
(-1.19, -0.73, -1.71)
(0.11, -0.89, -0.81)
(0.41000000000000003, -0.8, 0.9)
(1.37, -0.45, 0.43)
(1.85, 0.03, 0.41000000000000003)
(2.1, 0.3, -0.04)
(1.72, -1.33, -1.71)
(1.3900000000000001, 0.52, -0.88)
(0.67, -0.6900000000000001, -0.8)
(0.13, -0.22, 0.34)
(0.13, -0.23, 0.38)
(0.18, -0.43, -0.74)
(0.3, 0.03, 1.08)
(0.3, -0.56, -0.39)
(0.4, -0.49, 0.02)
(0.19, -0.15, -1.98)
(-0.06, 0.2, 0.41000000000000003)
(-0.13, 0.65, 0.71)
(0.05, 0.44, -0.59)
(0.08, 1.25, -0.09)
(0.68, 1.79, -1.11)
(0.75, 2.24, -1.3)
(1.07, 0.72, -0.65)
(1.6, -0.48, 0.71)
(1.1500000000000001, -1.17, 0.9)
(-0.43, -2.7600000000000002, 1.17)
(-0.89, -2.36, 0.17)
(-1.02, -2.73, 1.26)
(-1.96, -2.5, 0.24)
(-1.99, -1.98, 0.12)
(-3.0100000000000002, -1.6600000000000001, -0.84)
(-3.0, -1.52, -0.8)
(-2.42, 0.31, -1.29)
(-2.05, 0.52, -1.27)
(-1.96, 1.8, -1.17)
(-1.3, 1.77, -0.8300000000000001)
(-0.99, 2.23, 1.1)
(-0.61, 3.21, -2.43)
(-0.15, 3.44, -0.42)
(0.77, 2.0300000000000002, 0.03)
(1.5, 2.59, 1.02)
(2.14, 1.02, 0.72)
(1.97, -1.22, 0.99)
(1.02, -2.2800000000000002, -0.38)
(0.56, -1.1, -0.27)
(0.3, -1.48, 0.51)
(0.15, -0.52, -0.01)
(0.15, 0.12, -0.33)
(0.19, 0.02, -0.49)
(0.21, -0.17, -0.55)
(0.14, -0.18, -0.41000000000000003)
(0.19, -0.02, -0.17)
(0.25, -0.06, -0.54)
(0.04, -0.26, -0.84)
(0.25, -0.3, -1.01)
(0.28, -0.01, -0.05)
(0.66, 0.04, -0.55)
(1.51, 0.14, -1.6500000000000001)
(2.29, 0.03, 0.29)
(2.64, 0.39, 2.68)
(2.67, -0.21, -0.24)
(0.73, -0.25, -0.85)
(-0.51, -0.86, -1.51)
(-1.9000000000000001, -0.93, -1.83)
(-2.2600000000000002, -0.46, -0.78)
(-2.21, -0.22, 0.02)
(-1.26, -0.34, -1.1)
(-1.49, -0.03, -1.09)
(-1.76, -0.27, 0.12)
(-1.47, -0.39, -0.72)
(-1.84, -1.06, -0.81)
(-1.51, -0.89, -1.4000000000000001)
(-0.96, -0.26, 0.06)
(-0.16, 0.14, -0.06)
(0.53, -0.36, -0.41000000000000003)
(1.24, 0.23, 1.1500000000000001)
(2.02, -0.34, 0.88)
(2.3000000000000003, 0.4, -1.11)
(2.34, -1.74, 0.1)
(1.26, 0.93, -1.5)
(0.23, -0.21, -0.29)
(-0.16, -0.23, 0.2)
(0.12, -0.35000000000000003, -0.63)
(0.21, -0.18, -0.71)
(0.08, -0.08, -0.12)
(0.19, -0.02, -0.08)
(0.14, -0.06, -0.18)
(0.17, -0.16, -0.19)
(0.17, -0.13, -0.45)
(0.15, 0.04, -0.6900000000000001)
(0.32, 0.04, -0.84)
(0.51, -0.12, -0.68)
(0.99, -0.1, -0.73)
(1.33, -0.18, -0.2)
(2.42, 0.29, 1.2)
(2.7, 0.79, -1.05)
(0.96, -1.72, -2.5)
(-1.09, -1.8900000000000001, -1.71)
(-2.45, -0.02, -1.27)
(-2.8000000000000003, -0.01, 0.43)
(-2.48, 0.27, 0.52)
(-1.76, 0.05, -0.9)
(-1.54, -0.01, -0.91)
(-1.6300000000000001, 0.09, 0.42)
(-1.92, -0.1, -0.11)
(-2.44, -0.25, 0.58)
(-2.24, -0.37, -1.1400000000000001)
(-0.6900000000000001, -1.24, -1.11)
(0.1, -0.6900000000000001, -0.45)
(0.23, -0.58, 1.28)
(0.34, -0.05, 0.02)
(1.3900000000000001, -0.73, -1.75)
(2.5100000000000002, -0.14, 0.62)
(1.78, -1.28, 2.2)
(1.0, -0.71, -1.68)
(0.75, 0.24, -1.83)
(0.12, -0.23, -0.09)
(-0.12, -0.01, -0.23)
(0.0, -0.23, 0.88)
(-0.13, 0.07, -1.49)
(-0.13, 0.2, -0.43)
(0.06, 0.21, -0.07)
(-0.04, -0.23, 0.5700000000000001)
(0.01, -0.18, 0.24)
(-0.14, -0.34, 0.1)
(0.0, 0.0, -0.58)
(-0.07, 0.11, 0.06)
(0.21, 0.1, -0.6)
(0.41000000000000003, -0.16, -0.73)
(0.9400000000000001, 0.19, -0.91)
(1.81, -0.15, -0.17)
(2.99, 0.35000000000000003, 2.06)
(2.82, 1.05, 1.62)
(0.24, 0.21, -1.24)
(-1.25, 0.31, -0.21)
(-2.14, 0.77, 0.9500000000000001)
(-2.24, -0.12, 0.3)
(-2.24, 0.1, -0.43)
(-1.72, 0.49, -0.08)
(-2.2, 0.46, -0.51)
(-1.7, -0.34, 0.0)
(-1.76, -0.45, -0.76)
(-2.06, -1.21, -1.37)
(-1.07, -0.22, -0.8300000000000001)
(0.2, -0.8, 0.46)
(0.73, -0.43, -1.69)
(0.05, 0.63, 0.43)
(1.04, -0.65, -0.93)
(2.54, -1.16, -2.07)
(2.46, -0.2, 1.0)
(0.81, -0.27, -0.84)
(-0.33, 0.51, -0.63)
(-0.06, 0.0, 0.33)
(0.1, -0.17, -0.39)
(-0.06, -0.14, -0.13)
(-0.14, -0.21, -0.4)
(0.06, -0.14, -0.54)
(0.0, -0.07, 0.43)
(-0.05, -0.17, -0.09)
(0.01, -0.05, -0.7000000000000001)
(0.08, 0.1, -0.37)
(0.16, -0.12, -0.68)
(0.24, -0.03, -0.5)
(0.47000000000000003, -0.05, -0.31)
(0.64, 0.15, -0.64)
(1.1, 0.09, 0.1)
(1.52, 0.0, 1.1)
(2.36, 0.0, -0.84)
(1.85, 1.31, 1.17)
(0.81, 0.19, -0.36)
(-0.92, -0.3, -2.64)
(-2.5500000000000003, -0.58, -1.76)
(-3.1, -0.28, 2.11)
(-2.22, 0.26, 0.49)
(-2.07, 0.3, -0.9500000000000001)
(-2.72, -0.64, 0.36)
(-2.39, -0.62, -0.33)
(-2.16, -0.59, -2.16)
(-0.6900000000000001, 0.09, -0.84)
(0.25, -0.2, -0.24)
(0.65, -0.43, 1.05)
(0.62, 0.17, 0.47000000000000003)
(1.37, 0.55, -1.07)
(1.52, 0.32, -1.9000000000000001)
(1.18, -0.46, -0.33)
(1.6300000000000001, 0.11, 0.16)
(0.7000000000000001, 0.32, 0.4)
(0.03, 0.17, -0.74)
(-0.06, 0.01, -1.1500000000000001)
(-0.32, -0.03, 0.68)
(-0.11, -0.15, -0.9500000000000001)
(-0.17, 0.25, -0.07)
(0.0, 0.13, -0.3)
(-0.09, 0.0, -0.58)
(-0.21, -0.08, -0.5700000000000001)
(-0.15, -0.15, -0.33)
(0.04, -0.01, -0.86)
(0.29, 0.17, -0.16)
(0.44, 0.16, -0.79)
(1.02, 0.08, -0.6900000000000001)
(1.47, 0.05, 0.1)
(2.37, 0.25, 0.35000000000000003)
(1.81, 0.4, -1.96)
(-0.25, -1.35, -4.08)
(-1.3800000000000001, -1.05, -0.5)
(-1.6500000000000001, -0.12, -1.3)
(-2.5500000000000003, -0.63, -1.48)
(-2.2600000000000002, -0.05, -0.09)
(-2.09, -0.33, -0.26)
(-1.96, -0.01, 0.07)
(-2.17, -0.32, 0.24)
(-2.2600000000000002, -0.2, -0.25)
(-2.2, 0.19, -1.3)
(-1.06, -0.52, -0.21)
(-0.01, -0.06, -0.09)
(0.11, 0.25, -0.2)
(-0.05, 0.19, -0.56)
(0.39, 1.5, -2.24)
(1.24, 0.23, -1.35)
(1.92, -1.24, 1.62)
(2.3000000000000003, 0.54, 2.43)
(0.6, -0.14, -0.85)
(-0.24, -0.27, -0.92)
(-0.45, -0.05, -0.08)
(-0.1, 0.15, 0.66)
(-0.04, -0.02, -0.96)
(-0.26, -0.29, -0.54)
(-0.14, -0.19, -0.15)
(-0.05, 0.01, 0.29)
(-0.09, -0.23, -0.51)
(-0.35000000000000003, 0.06, -1.62)
(-0.13, 0.47000000000000003, -0.9400000000000001)
(-0.03, 0.8, 0.16)
(-0.11, 1.1400000000000001, -0.18)
(0.18, 1.49, -1.16)
(0.12, 1.16, -0.16)
(0.77, 0.38, 0.4)
(1.1300000000000001, -0.38, 0.33)
(0.65, -2.83, 1.43)
(0.09, -3.5100000000000002, 0.1)
(-0.85, -3.13, -0.05)
(-1.48, -3.34, 0.11)
(-1.82, -2.44, -0.01)
(-2.41, -2.09, -1.6300000000000001)
(-2.44, -1.6400000000000001, 0.31)
(-3.0, -1.74, -0.05)
(-3.0300000000000002, -0.55, -1.71)
(-3.0100000000000002, 0.23, -0.32)
(-2.69, 1.07, -1.18)
